Processor ID,Designer,Processor Family,Processor Code Name,Microarchitecture,Processor Model,Processor Date,Processor Clock [MHz],Processor Clock (Max) [MHz],Threads/core,Cores,TDP,Instruction set width,Transistors (millions),Die size (mm^2),Voltage (low),Voltage (high),SpecInt1992 (average base),SpecFp1992 (average base),SpecInt1995 (average base),SpecFp1995 (average base),SpecInt2000 (average base),SpecFp2000 (average base),SpecInt2006 (average base),SpecFp2006 (average base),x400_perlbench,x401_bzip2,x403_gcc,x429_mcf,x445_gobmk,x456_hmmer,x458_sjeng,x462_libquantum,x464_h264ref,x471_omnetpp,x473_astar,x483_xalancbmk,x410_bwaves,x416_gamess,x433_milc,x434_zeusmp,x435_gromacs,x436_cactusadm,x437_leslie3d,x444_namd,x447_dealii,x450_soplex,x453_povray,x454_calculix,x459_gemsfdtd,x465_tonto,x470_lbm,x481_wrf,x482_sphinx3,L1 (unified) (on chip),L1 (instruction) (on chip),L1 (data) (on chip),L2 (on chip),Cores sharing L2 (on chip),L3 (on chip),Cores sharing L3 (on chip),L1 (unified) (off chip),L1 (instruction) (off chip),L1 (data) (off chip),L2 (off chip),Cores sharing L2 (off chip),L3 (off chip),Cores sharing L3 (off chip),Fabricated by,Process Name,Feature Size [microns],Channel length [microns],Metal layers,Metal type,FO4 Delay [ps],FO4 Delay Vdd [V],FO4 Source
408,Intel,Xeon,Nehalem EX,,L7545,,1866.0,,12,6,95.0,,,,0.675,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18432,,,,,,,,,,,,,,,,1.35,
409,Intel,Xeon,Nehalem EX,,L7555,,1866.0,,16,8,95.0,,,,0.675,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24576,,,,,,,,,,,,,,,,1.35,
410,Intel,Xeon,Nehalem EX,,X6550,,2000.0,,16,8,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18432,,,,,,,,,,,,,,,,,
411,Intel,Xeon,Nehalem EX,,X7542,,2666.0,,6,6,130.0,,,,0.675,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18432,,,,,,,,,,,,,,,,1.35,
412,Intel,Xeon,Nehalem EX,,X7550,,2000.0,,16,8,130.0,,,,0.675,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18432,,,,,,,,,,,,,,,,1.35,
413,Intel,Xeon,Nehalem EX,,X7560,,2266.0,,16,8,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24576,,,,,,,,,,,,,,,,,
419,Intel,Xeon,Westmere-EP,,X5650,,2660.0,,12,6,95.0,,,,0.75,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
420,Intel,Xeon,Westmere-EP,,E5640,,2660.0,,8,4,80.0,,,,0.75,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
495,Intel,Xeon,Sandy Bridge,,E3-1220,,3100.0,,4,4,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Intel,Xeon,Sandy Bridge,,E3-1230,,3200.0,,8,4,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,Intel,Xeon,Sandy Bridge,,E3-1235,,3200.0,,8,4,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Intel,Xeon,Sandy Bridge,,E3-1240,,3300.0,,8,4,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,Intel,Xeon,Sandy Bridge,,E3-1245,,3300.0,,8,4,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,Intel,Xeon,Sandy Bridge,,E3-1260L,,2400.0,,8,4,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Intel,Xeon,Sandy Bridge,,E3-1270,,3400.0,,8,4,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
